30-08-2021 05:06:49
Mouse:(556.0, 92.0) L: false R: false U: false D: false Player Location: (20.0, 10.0, 20.0) Camera Direction: (0.0, 0.0, 1.0)
Mouse:(23.0, 31.0) L: false R: false U: false D: false Player Location: (20.0, 6.125006, 20.0) Camera Direction: (-0.022448758, 0.030268837, 0.9992897)
Mouse:(23.0, 31.0) L: false R: false U: false D: false Player Location: (20.0, 6.125006, 20.0) Camera Direction: (-0.022448758, 0.030268837, 0.9992897)
Mouse:(30.0, 32.0) L: false R: false U: false D: false Player Location: (20.0, 6.125006, 20.0) Camera Direction: (-0.029278386, 0.031244941, 0.99908286)
Mouse:(30.0, 32.0) L: false R: false U: false D: false Player Location: (20.0, 6.125006, 20.0) Camera Direction: (-0.029278386, 0.031244941, 0.99908286)
Mouse:(30.0, 32.0) L: false R: false U: false D: false Player Location: (20.0, 5.866673, 20.0) Camera Direction: (-0.029278386, 0.031244941, 0.99908286)
Mouse:(30.0, 32.0) L: false R: false U: false D: false Player Location: (20.0, 5.866673, 20.0) Camera Direction: (-0.029278386, 0.031244941, 0.99908286)
Mouse:(40.0, 33.0) L: false R: false U: false D: false Player Location: (20.0, 5.866673, 20.0) Camera Direction: (-0.039032273, 0.032221, 0.9987183)
Mouse:(40.0, 33.0) L: false R: false U: false D: false Player Location: (20.0, 5.866673, 20.0) Camera Direction: (-0.039032273, 0.032221, 0.9987183)
Mouse:(40.0, 33.0) L: false R: false U: false D: false Player Location: (20.0, 5.866673, 20.0) Camera Direction: (-0.039032273, 0.032221, 0.9987183)
Mouse:(40.0, 33.0) L: false R: false U: false D: false Player Location: (20.0, 5.866673, 20.0) Camera Direction: (-0.039032273, 0.032221, 0.9987183)
Mouse:(48.0, 33.0) L: false R: false U: false D: false Player Location: (20.0, 5.866673, 20.0) Camera Direction: (-0.046833493, 0.032221, 0.9983829)
Mouse:(48.0, 33.0) L: false R: false U: false D: false Player Location: (20.0, 5.866673, 20.0) Camera Direction: (-0.046833493, 0.032221, 0.9983829)
Mouse:(48.0, 33.0) L: false R: false U: false D: false Player Location: (20.0, 5.866673, 20.0) Camera Direction: (-0.046833493, 0.032221, 0.9983829)
Mouse:(48.0, 33.0) L: false R: false U: false D: false Player Location: (20.0, 5.6000066, 20.0) Camera Direction: (-0.046833493, 0.032221, 0.9983829)
Mouse:(60.0, 33.0) L: false R: false U: false D: false Player Location: (20.0, 5.6000066, 20.0) Camera Direction: (-0.058529813, 0.032221008, 0.99776554)
Mouse:(60.0, 33.0) L: false R: false U: false D: false Player Location: (20.0, 5.6000066, 20.0) Camera Direction: (-0.058529813, 0.032221008, 0.99776554)
Mouse:(60.0, 33.0) L: false R: false U: false D: false Player Location: (20.0, 5.6000066, 20.0) Camera Direction: (-0.058529813, 0.032221008, 0.99776554)
Mouse:(60.0, 33.0) L: false R: false U: false D: false Player Location: (20.0, 5.6000066, 20.0) Camera Direction: (-0.058529813, 0.032221008, 0.99776554)
Mouse:(73.0, 33.0) L: false R: false U: false D: false Player Location: (20.0, 5.6000066, 20.0) Camera Direction: (-0.0711917, 0.032221004, 0.9969421)
Mouse:(73.0, 33.0) L: false R: false U: false D: false Player Location: (20.0, 5.6000066, 20.0) Camera Direction: (-0.0711917, 0.032221004, 0.9969421)
Mouse:(73.0, 33.0) L: false R: false U: false D: false Player Location: (20.0, 5.6000066, 20.0) Camera Direction: (-0.0711917, 0.032221004, 0.9969421)
Mouse:(73.0, 33.0) L: false R: false U: false D: false Player Location: (20.0, 5.325007, 20.0) Camera Direction: (-0.0711917, 0.032221004, 0.9969421)
Mouse:(73.0, 33.0) L: false R: false U: false D: false Player Location: (20.0, 5.325007, 20.0) Camera Direction: (-0.0711917, 0.032221004, 0.9969421)
Mouse:(88.0, 33.0) L: false R: false U: false D: false Player Location: (20.0, 5.325007, 20.0) Camera Direction: (-0.08578718, 0.032220997, 0.9957923)
Mouse:(88.0, 33.0) L: false R: false U: false D: false Player Location: (20.0, 5.325007, 20.0) Camera Direction: (-0.08578718, 0.032220997, 0.9957923)
Mouse:(88.0, 33.0) L: false R: false U: false D: false Player Location: (20.0, 5.325007, 20.0) Camera Direction: (-0.08578718, 0.032220997, 0.9957923)
Mouse:(88.0, 33.0) L: false R: false U: false D: false Player Location: (20.0, 5.325007, 20.0) Camera Direction: (-0.08578718, 0.032220997, 0.9957923)
Mouse:(103.0, 33.0) L: false R: false U: false D: false Player Location: (20.0, 5.325007, 20.0) Camera Direction: (-0.10036426, 0.032221, 0.9944289)
Mouse:(103.0, 33.0) L: false R: false U: false D: false Player Location: (20.0, 5.0416737, 20.0) Camera Direction: (-0.10036426, 0.032221, 0.9944289)
Mouse:(103.0, 33.0) L: false R: false U: false D: false Player Location: (20.0, 5.0416737, 20.0) Camera Direction: (-0.10036426, 0.032221, 0.9944289)
Mouse:(103.0, 33.0) L: false R: false U: false D: false Player Location: (20.0, 5.0416737, 20.0) Camera Direction: (-0.10036426, 0.032221, 0.9944289)
Mouse:(103.0, 33.0) L: false R: false U: false D: false Player Location: (20.0, 5.0416737, 20.0) Camera Direction: (-0.10036426, 0.032221, 0.9944289)
Mouse:(119.0, 33.0) L: false R: false U: false D: false Player Location: (20.0, 5.0416737, 20.0) Camera Direction: (-0.11588934, 0.032221, 0.9927394)
Mouse:(119.0, 33.0) L: false R: false U: false D: false Player Location: (20.0, 5.0416737, 20.0) Camera Direction: (-0.11588934, 0.032221, 0.9927394)
Mouse:(119.0, 33.0) L: false R: false U: false D: false Player Location: (20.0, 5.0416737, 20.0) Camera Direction: (-0.11588934, 0.032221, 0.9927394)
Mouse:(119.0, 33.0) L: false R: false U: false D: false Player Location: (20.0, 5.0416737, 20.0) Camera Direction: (-0.11588934, 0.032221, 0.9927394)
Mouse:(136.0, 33.0) L: false R: false U: false D: false Player Location: (20.0, 5.0416737, 20.0) Camera Direction: (-0.13235365, 0.032221, 0.9906787)
Mouse:(136.0, 33.0) L: false R: false U: false D: false Player Location: (20.0, 5.0416737, 20.0) Camera Direction: (-0.13235365, 0.032221, 0.9906787)
Mouse:(136.0, 33.0) L: false R: false U: false D: false Player Location: (20.0, 5.0416737, 20.0) Camera Direction: (-0.13235365, 0.032221, 0.9906787)
Mouse:(136.0, 33.0) L: false R: false U: false D: false Player Location: (20.0, 4.750007, 20.0) Camera Direction: (-0.13235365, 0.032221, 0.9906787)
Mouse:(153.0, 33.0) L: false R: false U: false D: false Player Location: (20.0, 4.750007, 20.0) Camera Direction: (-0.14878148, 0.032221, 0.988345)
Mouse:(153.0, 33.0) L: false R: false U: false D: false Player Location: (20.0, 4.750007, 20.0) Camera Direction: (-0.14878148, 0.032221, 0.988345)
Mouse:(153.0, 33.0) L: false R: false U: false D: false Player Location: (20.0, 4.750007, 20.0) Camera Direction: (-0.14878148, 0.032221, 0.988345)
Mouse:(153.0, 33.0) L: false R: false U: false D: false Player Location: (20.0, 4.750007, 20.0) Camera Direction: (-0.14878148, 0.032221, 0.988345)
Mouse:(171.0, 33.0) L: false R: false U: false D: false Player Location: (20.0, 4.750007, 20.0) Camera Direction: (-0.16613086, 0.032221004, 0.98557717)
Mouse:(171.0, 33.0) L: false R: false U: false D: false Player Location: (20.0, 4.750007, 20.0) Camera Direction: (-0.16613086, 0.032221004, 0.98557717)
Mouse:(171.0, 33.0) L: false R: false U: false D: false Player Location: (20.0, 4.750007, 20.0) Camera Direction: (-0.16613086, 0.032221004, 0.98557717)
Mouse:(189.0, 33.0) L: false R: false U: false D: false Player Location: (20.0, 4.4500074, 20.0) Camera Direction: (-0.1834289, 0.032221004, 0.9825048)
Mouse:(189.0, 33.0) L: false R: false U: false D: false Player Location: (20.0, 4.4500074, 20.0) Camera Direction: (-0.1834289, 0.032221004, 0.9825048)
Mouse:(189.0, 33.0) L: false R: false U: false D: false Player Location: (20.0, 4.4500074, 20.0) Camera Direction: (-0.1834289, 0.032221004, 0.9825048)
Mouse:(189.0, 33.0) L: false R: false U: false D: false Player Location: (20.0, 4.4500074, 20.0) Camera Direction: (-0.1834289, 0.032221004, 0.9825048)
Mouse:(189.0, 33.0) L: false R: false U: false D: false Player Location: (20.0, 4.4500074, 20.0) Camera Direction: (-0.1834289, 0.032221004, 0.9825048)
Mouse:(207.0, 33.0) L: false R: false U: false D: false Player Location: (20.0, 4.4500074, 20.0) Camera Direction: (-0.20067027, 0.032221004, 0.97912884)
Mouse:(207.0, 33.0) L: false R: false U: false D: false Player Location: (20.0, 4.4500074, 20.0) Camera Direction: (-0.20067027, 0.032221004, 0.97912884)
Mouse:(207.0, 33.0) L: false R: false U: false D: false Player Location: (20.0, 4.4500074, 20.0) Camera Direction: (-0.20067027, 0.032221004, 0.97912884)
Mouse:(207.0, 33.0) L: false R: false U: false D: false Player Location: (20.0, 4.4500074, 20.0) Camera Direction: (-0.20067027, 0.032221004, 0.97912884)
Mouse:(225.0, 33.0) L: false R: false U: false D: false Player Location: (20.0, 4.5000076, 20.0) Camera Direction: (-0.21784964, 0.03222101, 0.97545034)
Mouse:(225.0, 33.0) L: false R: false U: false D: false Player Location: (20.0, 4.5000076, 20.0) Camera Direction: (-0.21784964, 0.03222101, 0.97545034)
Mouse:(225.0, 33.0) L: false R: false U: false D: false Player Location: (20.0, 4.5000076, 20.0) Camera Direction: (-0.21784964, 0.03222101, 0.97545034)
Mouse:(225.0, 33.0) L: false R: false U: false D: false Player Location: (20.0, 4.5000076, 20.0) Camera Direction: (-0.21784964, 0.03222101, 0.97545034)
Mouse:(245.0, 33.0) L: false R: false U: false D: false Player Location: (20.0, 4.5000076, 20.0) Camera Direction: (-0.23685862, 0.032221004, 0.9710097)
Mouse:(245.0, 33.0) L: false R: false U: false D: false Player Location: (20.0, 4.5000076, 20.0) Camera Direction: (-0.23685862, 0.032221004, 0.9710097)
Mouse:(245.0, 33.0) L: false R: false U: false D: false Player Location: (20.0, 4.5000076, 20.0) Camera Direction: (-0.23685862, 0.032221004, 0.9710097)
Mouse:(245.0, 33.0) L: false R: false U: false D: false Player Location: (20.0, 4.5000076, 20.0) Camera Direction: (-0.23685862, 0.032221004, 0.9710097)
Mouse:(269.0, 33.0) L: false R: false U: false D: false Player Location: (20.0, 4.5, 20.0) Camera Direction: (-0.25954953, 0.032221, 0.96519214)
Mouse:(269.0, 33.0) L: false R: false U: false D: false Player Location: (20.0, 4.5, 20.0) Camera Direction: (-0.25954953, 0.032221, 0.96519214)
Mouse:(269.0, 33.0) L: false R: false U: false D: false Player Location: (20.0, 4.5, 20.0) Camera Direction: (-0.25954953, 0.032221, 0.96519214)
Mouse:(269.0, 33.0) L: false R: false U: false D: false Player Location: (20.0, 4.5, 20.0) Camera Direction: (-0.25954953, 0.032221, 0.96519214)
Mouse:(293.0, 33.0) L: false R: false U: false D: false Player Location: (20.0, 4.5, 20.0) Camera Direction: (-0.2820979, 0.032221008, 0.9588444)
Mouse:(293.0, 33.0) L: false R: false U: false D: false Player Location: (20.0, 4.5, 20.0) Camera Direction: (-0.2820979, 0.032221008, 0.9588444)
Mouse:(293.0, 33.0) L: false R: false U: false D: false Player Location: (20.0, 4.5, 20.0) Camera Direction: (-0.2820979, 0.032221008, 0.9588444)
Mouse:(293.0, 33.0) L: false R: false U: false D: false Player Location: (20.0, 4.5, 20.0) Camera Direction: (-0.2820979, 0.032221008, 0.9588444)
Mouse:(317.0, 33.0) L: false R: false U: false D: false Player Location: (20.0, 4.5, 20.0) Camera Direction: (-0.30449128, 0.032221008, 0.95197)
Mouse:(317.0, 33.0) L: false R: false U: false D: false Player Location: (20.0, 4.5, 20.0) Camera Direction: (-0.30449128, 0.032221008, 0.95197)
Mouse:(317.0, 33.0) L: false R: false U: false D: false Player Location: (20.0, 4.5, 20.0) Camera Direction: (-0.30449128, 0.032221008, 0.95197)
Mouse:(317.0, 33.0) L: false R: false U: false D: false Player Location: (20.0, 4.5, 20.0) Camera Direction: (-0.30449128, 0.032221008, 0.95197)
Mouse:(338.0, 33.0) L: false R: false U: false D: false Player Location: (20.0, 4.5, 20.0) Camera Direction: (-0.32394874, 0.032221008, 0.94552577)
Mouse:(338.0, 33.0) L: false R: false U: false D: false Player Location: (20.0, 4.5, 20.0) Camera Direction: (-0.32394874, 0.032221008, 0.94552577)
Mouse:(338.0, 33.0) L: false R: false U: false D: false Player Location: (20.0, 4.5, 20.0) Camera Direction: (-0.32394874, 0.032221008, 0.94552577)
Mouse:(338.0, 33.0) L: false R: false U: false D: false Player Location: (20.0, 4.5, 20.0) Camera Direction: (-0.32394874, 0.032221008, 0.94552577)
Mouse:(356.0, 33.0) L: false R: false U: false D: false Player Location: (20.0, 4.5, 20.0) Camera Direction: (-0.34051841, 0.032221008, 0.9396856)
Mouse:(356.0, 33.0) L: false R: false U: false D: false Player Location: (20.0, 4.5, 20.0) Camera Direction: (-0.34051841, 0.032221008, 0.9396856)
Mouse:(356.0, 33.0) L: false R: false U: false D: false Player Location: (20.0, 4.5, 20.0) Camera Direction: (-0.34051841, 0.032221008, 0.9396856)
Mouse:(356.0, 33.0) L: false R: false U: false D: false Player Location: (20.0, 4.5, 20.0) Camera Direction: (-0.34051841, 0.032221008, 0.9396856)
Mouse:(373.0, 33.0) L: false R: false U: false D: false Player Location: (20.0, 4.5, 20.0) Camera Direction: (-0.35607097, 0.032221004, 0.9339032)
Mouse:(373.0, 33.0) L: false R: false U: false D: false Player Location: (20.0, 4.5, 20.0) Camera Direction: (-0.35607097, 0.032221004, 0.9339032)
Mouse:(373.0, 33.0) L: false R: false U: false D: false Player Location: (20.0, 4.5, 20.0) Camera Direction: (-0.35607097, 0.032221004, 0.9339032)
Mouse:(373.0, 33.0) L: false R: false U: false D: false Player Location: (20.0, 4.5, 20.0) Camera Direction: (-0.35607097, 0.032221004, 0.9339032)
Mouse:(389.0, 33.0) L: false R: false U: false D: false Player Location: (20.0, 4.5, 20.0) Camera Direction: (-0.3706192, 0.032221008, 0.9282259)
Mouse:(389.0, 33.0) L: false R: false U: false D: false Player Location: (20.0, 4.5, 20.0) Camera Direction: (-0.3706192, 0.032221008, 0.9282259)
Mouse:(389.0, 33.0) L: false R: false U: false D: false Player Location: (20.0, 4.5, 20.0) Camera Direction: (-0.3706192, 0.032221008, 0.9282259)
Mouse:(389.0, 33.0) L: false R: false U: false D: false Player Location: (20.0, 4.5, 20.0) Camera Direction: (-0.3706192, 0.032221008, 0.9282259)
Mouse:(406.0, 33.0) L: false R: false U: false D: false Player Location: (20.0, 4.5, 20.0) Camera Direction: (-0.38597742, 0.032221008, 0.92194533)
Mouse:(406.0, 33.0) L: false R: false U: false D: false Player Location: (20.0, 4.5, 20.0) Camera Direction: (-0.38597742, 0.032221008, 0.92194533)
Mouse:(406.0, 33.0) L: false R: false U: false D: false Player Location: (20.0, 4.5, 20.0) Camera Direction: (-0.38597742, 0.032221008, 0.92194533)
Mouse:(406.0, 33.0) L: false R: false U: false D: false Player Location: (20.0, 4.5, 20.0) Camera Direction: (-0.38597742, 0.032221008, 0.92194533)
Mouse:(419.0, 33.0) L: false R: false U: false D: false Player Location: (20.0, 4.5, 20.0) Camera Direction: (-0.39765033, 0.032221004, 0.9169711)
Mouse:(419.0, 33.0) L: false R: false U: false D: false Player Location: (20.0, 4.5, 20.0) Camera Direction: (-0.39765033, 0.032221004, 0.9169711)
Mouse:(419.0, 33.0) L: false R: false U: false D: false Player Location: (20.0, 4.5, 20.0) Camera Direction: (-0.39765033, 0.032221004, 0.9169711)
Mouse:(419.0, 33.0) L: false R: false U: false D: false Player Location: (20.0, 4.5, 20.0) Camera Direction: (-0.39765033, 0.032221004, 0.9169711)
Mouse:(432.0, 33.0) L: false R: false U: false D: false Player Location: (20.0, 4.5, 20.0) Camera Direction: (-0.4092593, 0.032221008, 0.911849)
Mouse:(432.0, 33.0) L: false R: false U: false D: false Player Location: (20.0, 4.5, 20.0) Camera Direction: (-0.4092593, 0.032221008, 0.911849)
Mouse:(432.0, 33.0) L: false R: false U: false D: false Player Location: (20.0, 4.5, 20.0) Camera Direction: (-0.4092593, 0.032221008, 0.911849)
Mouse:(432.0, 33.0) L: false R: false U: false D: false Player Location: (20.0, 4.5, 20.0) Camera Direction: (-0.4092593, 0.032221008, 0.911849)
Mouse:(442.0, 33.0) L: false R: false U: false D: false Player Location: (20.0, 4.5, 20.0) Camera Direction: (-0.41814443, 0.032221008, 0.90780896)
Mouse:(442.0, 33.0) L: false R: false U: false D: false Player Location: (20.0, 4.5, 20.0) Camera Direction: (-0.41814443, 0.032221008, 0.90780896)
Mouse:(442.0, 33.0) L: false R: false U: false D: false Player Location: (20.0, 4.5, 20.0) Camera Direction: (-0.41814443, 0.032221008, 0.90780896)
Mouse:(442.0, 33.0) L: false R: false U: false D: false Player Location: (20.0, 4.5, 20.0) Camera Direction: (-0.41814443, 0.032221008, 0.90780896)
Mouse:(452.0, 33.0) L: false R: false U: false D: false Player Location: (20.0, 4.5, 20.0) Camera Direction: (-0.42698967, 0.032221008, 0.90368223)
Mouse:(452.0, 33.0) L: false R: false U: false D: false Player Location: (20.0, 4.5, 20.0) Camera Direction: (-0.42698967, 0.032221008, 0.90368223)
Mouse:(452.0, 33.0) L: false R: false U: false D: false Player Location: (20.0, 4.5, 20.0) Camera Direction: (-0.42698967, 0.032221008, 0.90368223)
Mouse:(452.0, 33.0) L: false R: false U: false D: false Player Location: (20.0, 4.5, 20.0) Camera Direction: (-0.42698967, 0.032221008, 0.90368223)
Mouse:(461.0, 33.0) L: false R: false U: false D: false Player Location: (20.0, 4.5, 20.0) Camera Direction: (-0.43491566, 0.03222101, 0.89989454)
Mouse:(470.0, 33.0) L: false R: false U: false D: false Player Location: (20.0, 4.5, 20.0) Camera Direction: (-0.44280794, 0.032221004, 0.89603734)
Mouse:(470.0, 33.0) L: false R: false U: false D: false Player Location: (20.0, 4.5, 20.0) Camera Direction: (-0.44280794, 0.032221004, 0.89603734)
Mouse:(470.0, 33.0) L: false R: false U: false D: false Player Location: (20.0, 4.5, 20.0) Camera Direction: (-0.44280794, 0.032221004, 0.89603734)
Mouse:(478.0, 33.0) L: false R: false U: false D: false Player Location: (20.0, 4.5, 20.0) Camera Direction: (-0.44979465, 0.032221008, 0.8925506)
Mouse:(478.0, 33.0) L: false R: false U: false D: false Player Location: (20.0, 4.5, 20.0) Camera Direction: (-0.44979465, 0.032221008, 0.8925506)
Mouse:(478.0, 33.0) L: false R: false U: false D: false Player Location: (20.0, 4.5, 20.0) Camera Direction: (-0.44979465, 0.032221008, 0.8925506)
Mouse:(478.0, 33.0) L: false R: false U: false D: false Player Location: (20.0, 4.5, 20.0) Camera Direction: (-0.44979465, 0.032221008, 0.8925506)
Mouse:(485.0, 33.0) L: false R: false U: false D: false Player Location: (20.0, 4.5, 20.0) Camera Direction: (-0.4558855, 0.032221008, 0.889455)
Mouse:(485.0, 33.0) L: false R: false U: false D: false Player Location: (20.0, 4.5, 20.0) Camera Direction: (-0.4558855, 0.032221008, 0.889455)
Mouse:(485.0, 33.0) L: false R: false U: false D: false Player Location: (20.0, 4.5, 20.0) Camera Direction: (-0.4558855, 0.032221008, 0.889455)
Mouse:(485.0, 33.0) L: false R: false U: false D: false Player Location: (20.0, 4.5, 20.0) Camera Direction: (-0.4558855, 0.032221008, 0.889455)
Mouse:(492.0, 33.0) L: false R: false U: false D: false Player Location: (20.0, 4.5, 20.0) Camera Direction: (-0.46195507, 0.032221008, 0.88631785)
Mouse:(492.0, 33.0) L: false R: false U: false D: false Player Location: (20.0, 4.5, 20.0) Camera Direction: (-0.46195507, 0.032221008, 0.88631785)
Mouse:(492.0, 33.0) L: false R: false U: false D: false Player Location: (20.0, 4.5, 20.0) Camera Direction: (-0.46195507, 0.032221008, 0.88631785)
Mouse:(492.0, 33.0) L: false R: false U: false D: false Player Location: (20.0, 4.5, 20.0) Camera Direction: (-0.46195507, 0.032221008, 0.88631785)
Mouse:(498.0, 33.0) L: false R: false U: false D: false Player Location: (20.0, 4.5, 20.0) Camera Direction: (-0.4671404, 0.032221008, 0.8835959)
Mouse:(498.0, 33.0) L: false R: false U: false D: false Player Location: (20.0, 4.5, 20.0) Camera Direction: (-0.4671404, 0.032221008, 0.8835959)
Mouse:(498.0, 33.0) L: false R: false U: false D: false Player Location: (20.0, 4.5, 20.0) Camera Direction: (-0.4671404, 0.032221008, 0.8835959)
Mouse:(507.0, 33.0) L: false R: false U: false D: false Player Location: (20.0, 4.5, 20.0) Camera Direction: (-0.47488824, 0.032221004, 0.87945604)
Mouse:(507.0, 33.0) L: false R: false U: false D: false Player Location: (20.0, 4.5, 20.0) Camera Direction: (-0.47488824, 0.032221004, 0.87945604)
Mouse:(507.0, 33.0) L: false R: false U: false D: false Player Location: (20.0, 4.5, 20.0) Camera Direction: (-0.47488824, 0.032221004, 0.87945604)
Mouse:(507.0, 33.0) L: false R: false U: false D: false Player Location: (20.0, 4.5, 20.0) Camera Direction: (-0.47488824, 0.032221004, 0.87945604)
Mouse:(507.0, 33.0) L: false R: false U: false D: false Player Location: (20.0, 4.5, 20.0) Camera Direction: (-0.47488824, 0.032221004, 0.87945604)
Mouse:(514.0, 33.0) L: false R: false U: false D: false Player Location: (20.0, 4.5, 20.0) Camera Direction: (-0.48088908, 0.032221008, 0.87618923)
Mouse:(514.0, 33.0) L: false R: false U: false D: false Player Location: (20.0, 4.5, 20.0) Camera Direction: (-0.48088908, 0.032221008, 0.87618923)
Mouse:(514.0, 33.0) L: false R: false U: false D: false Player Location: (20.0, 4.5, 20.0) Camera Direction: (-0.48088908, 0.032221008, 0.87618923)
Mouse:(514.0, 33.0) L: false R: false U: false D: false Player Location: (20.0, 4.5, 20.0) Camera Direction: (-0.48088908, 0.032221008, 0.87618923)
Mouse:(520.0, 33.0) L: false R: false U: false D: false Player Location: (20.0, 4.5, 20.0) Camera Direction: (-0.4860147, 0.032221008, 0.87335646)
Mouse:(520.0, 33.0) L: false R: false U: false D: false Player Location: (20.0, 4.5, 20.0) Camera Direction: (-0.4860147, 0.032221008, 0.87335646)
Mouse:(520.0, 33.0) L: false R: false U: false D: false Player Location: (20.0, 4.5, 20.0) Camera Direction: (-0.4860147, 0.032221008, 0.87335646)
Mouse:(520.0, 33.0) L: false R: false U: false D: false Player Location: (20.0, 4.5, 20.0) Camera Direction: (-0.4860147, 0.032221008, 0.87335646)
Mouse:(527.0, 33.0) L: false R: false U: false D: false Player Location: (20.0, 4.5, 20.0) Camera Direction: (-0.49197355, 0.032221008, 0.8700137)
Mouse:(527.0, 33.0) L: false R: false U: false D: false Player Location: (20.0, 4.5, 20.0) Camera Direction: (-0.49197355, 0.032221008, 0.8700137)
Mouse:(527.0, 33.0) L: false R: false U: false D: false Player Location: (20.0, 4.5, 20.0) Camera Direction: (-0.49197355, 0.032221008, 0.8700137)
Mouse:(527.0, 33.0) L: false R: false U: false D: false Player Location: (20.0, 4.5, 20.0) Camera Direction: (-0.49197355, 0.032221008, 0.8700137)
Mouse:(532.0, 33.0) L: false R: false U: false D: false Player Location: (20.0, 4.5, 20.0) Camera Direction: (-0.49621576, 0.032221008, 0.86760116)
Mouse:(532.0, 33.0) L: false R: false U: false D: false Player Location: (20.0, 4.5, 20.0) Camera Direction: (-0.49621576, 0.032221008, 0.86760116)
Mouse:(532.0, 33.0) L: false R: false U: false D: false Player Location: (20.0, 4.5, 20.0) Camera Direction: (-0.49621576, 0.032221008, 0.86760116)
Mouse:(532.0, 33.0) L: false R: false U: false D: false Player Location: (20.0, 4.5, 20.0) Camera Direction: (-0.49621576, 0.032221008, 0.86760116)
Mouse:(538.0, 33.0) L: false R: false U: false D: false Player Location: (20.0, 4.5, 20.0) Camera Direction: (-0.50129074, 0.032221008, 0.86467874)
Mouse:(538.0, 33.0) L: false R: false U: false D: false Player Location: (20.0, 4.5, 20.0) Camera Direction: (-0.50129074, 0.032221008, 0.86467874)
Mouse:(538.0, 33.0) L: false R: false U: false D: false Player Location: (20.0, 4.5, 20.0) Camera Direction: (-0.50129074, 0.032221008, 0.86467874)
Mouse:(538.0, 33.0) L: false R: false U: false D: false Player Location: (20.0, 4.5, 20.0) Camera Direction: (-0.50129074, 0.032221008, 0.86467874)
Mouse:(541.0, 33.0) L: false R: false U: false D: false Player Location: (20.0, 4.5, 20.0) Camera Direction: (-0.50382185, 0.032221008, 0.8632064)
Mouse:(541.0, 33.0) L: false R: false U: false D: false Player Location: (20.0, 4.5, 20.0) Camera Direction: (-0.50382185, 0.032221008, 0.8632064)
Mouse:(541.0, 33.0) L: false R: false U: false D: false Player Location: (20.0, 4.5, 20.0) Camera Direction: (-0.50382185, 0.032221008, 0.8632064)
Mouse:(541.0, 33.0) L: false R: false U: false D: false Player Location: (20.0, 4.5, 20.0) Camera Direction: (-0.50382185, 0.032221008, 0.8632064)
Mouse:(543.0, 33.0) L: false R: false U: false D: false Player Location: (20.0, 4.5, 20.0) Camera Direction: (-0.5055068, 0.032221004, 0.86222076)
Mouse:(543.0, 33.0) L: false R: false U: false D: false Player Location: (20.0, 4.5, 20.0) Camera Direction: (-0.5055068, 0.032221004, 0.86222076)
Mouse:(543.0, 33.0) L: false R: false U: false D: false Player Location: (20.0, 4.5, 20.0) Camera Direction: (-0.5055068, 0.032221004, 0.86222076)
Mouse:(543.0, 33.0) L: false R: false U: false D: false Player Location: (20.0, 4.5, 20.0) Camera Direction: (-0.5055068, 0.032221004, 0.86222076)
Mouse:(544.0, 33.0) L: false R: false U: false D: false Player Location: (20.0, 4.5, 20.0) Camera Direction: (-0.5063486, 0.032221004, 0.8617267)
Mouse:(544.0, 33.0) L: false R: false U: false D: false Player Location: (20.0, 4.5, 20.0) Camera Direction: (-0.5063486, 0.032221004, 0.8617267)
Mouse:(544.0, 33.0) L: false R: false U: false D: false Player Location: (20.0, 4.5, 20.0) Camera Direction: (-0.5063486, 0.032221004, 0.8617267)
Mouse:(544.0, 33.0) L: false R: false U: false D: false Player Location: (20.0, 4.5, 20.0) Camera Direction: (-0.5063486, 0.032221004, 0.8617267)
Mouse:(544.0, 33.0) L: false R: false U: false D: false Player Location: (20.0, 4.5, 20.0) Camera Direction: (-0.5063486, 0.032221004, 0.8617267)
Mouse:(544.0, 33.0) L: false R: false U: false D: false Player Location: (20.0, 4.5, 20.0) Camera Direction: (-0.5063486, 0.032221004, 0.8617267)
Mouse:(544.0, 33.0) L: false R: false U: false D: false Player Location: (20.0, 4.5, 20.0) Camera Direction: (-0.5063486, 0.032221004, 0.8617267)
Mouse:(544.0, 33.0) L: false R: false U: false D: false Player Location: (20.0, 4.5, 20.0) Camera Direction: (-0.5063486, 0.032221004, 0.8617267)
Mouse:(544.0, 33.0) L: false R: false U: false D: false Player Location: (20.0, 4.5, 20.0) Camera Direction: (-0.5063486, 0.032221004, 0.8617267)
Mouse:(544.0, 33.0) L: false R: false U: false D: false Player Location: (20.0, 4.5, 20.0) Camera Direction: (-0.5063486, 0.032221004, 0.8617267)
Mouse:(544.0, 33.0) L: false R: false U: false D: false Player Location: (20.0, 4.5, 20.0) Camera Direction: (-0.5063486, 0.032221004, 0.8617267)
Mouse:(544.0, 33.0) L: false R: false U: false D: false Player Location: (20.0, 4.5, 20.0) Camera Direction: (-0.5063486, 0.032221004, 0.8617267)
Mouse:(544.0, 33.0) L: false R: false U: false D: false Player Location: (20.0, 4.5, 20.0) Camera Direction: (-0.5063486, 0.032221004, 0.8617267)
Mouse:(544.0, 33.0) L: false R: false U: false D: false Player Location: (20.0, 4.5, 20.0) Camera Direction: (-0.5063486, 0.032221004, 0.8617267)
Mouse:(544.0, 33.0) L: false R: false U: false D: false Player Location: (20.0, 4.5, 20.0) Camera Direction: (-0.5063486, 0.032221004, 0.8617267)
Mouse:(544.0, 33.0) L: false R: false U: false D: false Player Location: (20.0, 4.5, 20.0) Camera Direction: (-0.5063486, 0.032221004, 0.8617267)
